url|titulo|resumen|texto
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|": 7,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 6,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (máx: 4,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx: 3,00 pts.).

 


95
1
2604640
AUXILIAR DE OFICINA DE INFORMACION

- ZARAGOZA
- ZARAGOZA

14
8.204,42

C2

AE

EX11

 
 

APC1



Descripción del puesto de trabajo:

- Tareas de información y atención al público.
- Tareas de apoyo en la tramitación y emisión de certificados digitales.

URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"- Utilización de aplicaciones informáticas de registro.
- Utilización de tratamiento de textos, hojas de cálculo y bases de datos.

Perfil formativo/Cursos de formación:

- APOYO OFICINA DE INFORMACIÓN.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 7,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 7,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (máx: 4,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|": 2,00 pts.).

 





SUBDEL. GOB. EN HUESCA - S. GRAL.




















N.º Orden
N.º Plazas
Código puesto
Denominación del puesto de trabajo
Provincia/Localidad

Nv/
CD

CE

GR/
SB

ADM
Cuerpo
Tit. req.
Form. req.
Observ.
Información relacionada con el puesto de trabajo
M/E




96
1
4240127
JEFE / JEFA DE SECCION

- HUESCA
- HUESCA

22
4.890,62

A2
C1

AE

EX11

 
 
 


Descripción del puesto de trabajo:

- Tareas de gestión y tramitación de procedimientos administrativos.
- Tareas de gestión y tramita
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"ción de expedientes en materia de contratación en el Sector Público.
- Tareas de apoyo en la revisión de cartas de servicios y dirección por objetivos.
- Tareas de gestión y tramitación de expedientes del Jurado de Expropiación Forzosa.

Perfil formativo/Cursos de formación:

- GESTIÓN ADMINISTRATIVA.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 7,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 7,00 pts.).
3. Experiencia en tareas similares a
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|" las de la función 3 (máx: 3,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx: 3,00 pts.).

 


97
1
1995916
JEFE / JEFA DE NEGOCIADO DE OFICINA DE INFORMACION

- HUESCA
- HUESCA

18
8.898,40

C1
C2

AE

EX11

 
 

APC2



Descripción del puesto de trabajo:

- Tareas de información y atención al público.
- Tareas de tramitación de procedimientos administrativos.
- Utilización de aplicaciones informáticas de registro.
- Tareas de acreditación de identidad del certificado digital y regi
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"stro en cl@ve.
- Utilización del sistema de gestión de títulos universitarios.

Perfil formativo/Cursos de formación:

- OFICINA DE INFORMACIÓN.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 4,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 4,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (máx: 4,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx: 4,00 pts.).
5. Experiencia en tareas similares a las de 
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"la función 5 (máx: 4,00 pts.).

 


98
1
1870655
JEFE / JEFA DE NEGOCIADO DE OFICINA DELEGADA (RCP)

- HUESCA
- HUESCA

18
4.589,76

C1
C2

AE

EX11

 
 
 


Descripción del puesto de trabajo:

- Tareas de tramitación de procedimientos administrativos en materia de personal.
- Utilización de las aplicaciones informáticas de gestión de personal: BADARAL3, SIGP y RCP.
- Tareas de anotación de actos o resoluciones administrativas de personal.
- Tareas de elaboración de certificados de méritos para concursos.


URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"Perfil formativo/Cursos de formación:

- GESTIÓN DE RECURSOS HUMANOS.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 7,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 5,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (máx: 4,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx: 4,00 pts.).

 


99
1
2191319
JEFE / JEFA DE NEGOCIADO

- HUESCA
- HUESCA

18
4.589,76

C1
C2

AE

EX11

 
 
 


Descripción del pu
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"esto de trabajo:

- Tareas de tramitación de procedimientos administrativos en materia sancionadora.
- Tareas de tramitación de procedimientos administrativos en materia de concentraciones y manifestaciones.
- Tareas de registro de documentos, técnicas de archivo, clasificación y tratamiento de la documentación.

Perfil formativo/Cursos de formación:

- SANCIONES Y SEGURIDAD CIUDADANA.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 8,00 pts.).
2. Experiencia en tareas 
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"similares a las de la función 2 (máx: 6,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (máx: 6,00 pts.).

 


100
1
1784797
AYUDANTE DE OFICINA

- HUESCA
- HUESCA

16
4.589,76

C1
C2

AE

EX11

 
 
 


Descripción del puesto de trabajo:

- Tareas de apoyo en la tramitación de procedimientos administrativos en materia sancionadora.
- Utilización de la aplicación informática de sanciones.
- Tareas de registro de documentos, técnicas de archivo, clasificación y tratamiento de la documentaci
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"ón.

Perfil formativo/Cursos de formación:

- SANCIONES Y SEGURIDAD CIUDADANA.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 8,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 6,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (máx: 6,00 pts.).

 





DEL. GOB. EN ASTURIAS
OFICINA DE EXTRANJERÍA EN OVIEDO




















N.º Orden
N.º Plazas
Código puesto
Denominación del puesto de trabajo
Provincia/Localidad

Nv/
CD

CE

URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"
GR/
SB

ADM
Cuerpo
Tit. req.
Form. req.
Observ.
Información relacionada con el puesto de trabajo
M/E




101
1
3025938
AYUDANTE DE EXTRANJERIA

- ASTURIAS
- OVIEDO

17
5.116,02

C1
C2

A1

EX21

 
 

A.P



Descripción del puesto de trabajo:

- Tareas de tramitación de procedimientos administrativos en materia de extranjería.
- Utilización de la aplicación informática de extranjería.
- Tareas de información y atención al público en materia de extranjería.
- Utilización de tratamiento de textos, hojas de cá
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"lculo y bases de datos.

Perfil formativo/Cursos de formación:

- EXTRANJERÍA.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 7,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 6,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (máx: 5,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx: 2,00 pts.).

 


102
1
4711379
AYUDANTE DE EXTRANJERIA

- ASTURIAS
- OVIEDO

17
5.116,02

C1
C2

AE

EX21

 
 

A.P



Des
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"cripción del puesto de trabajo:

- Tareas de tramitación de procedimientos administrativos en materia de extranjería.
- Utilización de la aplicación informática de extranjería.
- Tareas de información y atención al público en materia de extranjería.
- Utilización de tratamiento de textos, hojas de cálculo y bases de datos.

Perfil formativo/Cursos de formación:

- EXTRANJERÍA.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 7,00 pts.).
2. Experiencia en tareas similares
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|" a las de la función 2 (máx: 6,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (máx: 5,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx: 2,00 pts.).

 


103
1
2348412
AYUDANTE DE EXTRANJERIA

- ASTURIAS
- OVIEDO

17
5.115,04

C1
C2

AE

EX21

 
 

A.P



Descripción del puesto de trabajo:

- Tareas de tramitación de procedimientos administrativos en materia de extranjería.
- Utilización de la aplicación informática de extranjería.
- Tareas de información y atención
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|" al público en materia de extranjería.
- Utilización de tratamiento de textos, hojas de cálculo y bases de datos.

Perfil formativo/Cursos de formación:

- EXTRANJERÍA.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 7,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 6,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (máx: 5,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx: 2,00 pts.).

 


104
1
4984183
A
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"YUDANTE DE EXTRANJERIA

- ASTURIAS
- OVIEDO

17
5.115,04

C1
C2

AE

EX11

 
 

A.P



Descripción del puesto de trabajo:

- Tareas de tramitación de procedimientos administrativos en materia de extranjería.
- Utilización de la aplicación informática de extranjería.
- Tareas de información y atención al público en materia de extranjería.
- Utilización de tratamiento de textos, hojas de cálculo y bases de datos.

Perfil formativo/Cursos de formación:

- EXTRANJERÍA.

Méritos específicos:

1. Experiencia en t
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"areas similares a las de la función 1 (máx: 7,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 6,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (máx: 5,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx: 2,00 pts.).

 





DEL. GOB. EN ASTURIAS - S.GRAL.




















N.º Orden
N.º Plazas
Código puesto
Denominación del puesto de trabajo
Provincia/Localidad

Nv/
CD

CE

GR/
SB

ADM
Cuerpo
Tit. req.
Form. req.
Observ.
Información relacion
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"ada con el puesto de trabajo
M/E




105
1
1684636
HABILITADO / HABILITADA CAJERO

- ASTURIAS
- OVIEDO

22
6.049,40

A2
C1

AE

EX11

 
 
 


Descripción del puesto de trabajo:

- Tareas de gestión y tramitación de procedimientos administrativos en materia de contratación de obras, servicios y suministros.
- Tareas de gestión económica de procesos electorales.
- Tareas de gestión y tramitación de procedimientos administrativos en materia económica y presupuestaria.
- Coordinación y organización de equipos d
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"e trabajo.
- Utilización de la aplicación informática SOROLLA y pagos al exterior.

Perfil formativo/Cursos de formación:

- GESTIÓN ECONÓMICA Y HABILITACIÓN.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 6,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 5,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (máx: 3,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx: 3,00 pts.).
5. Experiencia en tareas simil
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"ares a las de la función 5 (máx: 3,00 pts.).

 


106
1
2538686
JEFE / JEFA DE SECCION DE OFICINA INFORMACION

- ASTURIAS
- OVIEDO

22
5.364,66

A2
C1

AE

EX11

 
 

A.P



Descripción del puesto de trabajo:

- Tareas de asesoramiento y atención al público.
- Tareas de gestión y tramitación de procedimientos administrativos en materia de derechos ciudadanos y seguridad ciudadana.
- Tareas de emisión de certificados digitales y clave permanente.
- Utilización de aplicaciones informáticas de registro y de sa
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"nciones.
- Coordinación y organización de equipos de trabajo.

Perfil formativo/Cursos de formación:

- OFICINA DE INFORMACIÓN.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 6,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 5,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (máx: 4,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx: 3,00 pts.).
5. Experiencia en tareas similares a las de la función 5 (máx
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|": 2,00 pts.).

 


107
1
5000208
JEFE / JEFA DE SECCION

- ASTURIAS
- OVIEDO

22
5.364,66

A2
C1

AE

EX11

 
 
 


Descripción del puesto de trabajo:

- Tareas de gestión y tramitación de procedimientos administrativos en materia de personal.
- Utilización de las aplicaciones informáticas de gestión de personal: BADARAL3, SIGP, RCP y TRAMA.
- Tareas de anotación de actos o resoluciones administrativas de personal.
- Tareas de gestión de procesos electorales sindicales.

Perfil formativo/Cursos de formación
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|":

- GESTIÓN DE RECURSOS HUMANOS.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 6,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 6,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (máx: 4,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx: 4,00 pts.).

 


108
1
1564289
JEFE / JEFA DE NEGOCIADO DE OFICINA DELEGADA (RCP)

- ASTURIAS
- OVIEDO

18
4.589,76

C1
C2

AE

EX11

 
 
 


Descripción del puesto de
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|" trabajo:

- Tareas de tramitación de procedimientos administrativos en materia de personal.
- Tareas de apoyo en la gestión económica de procesos electorales.
- Utilización de las aplicaciones informáticas de gestión de personal y elecciones: BADARAL3, SIGP, RCP y CAJA ELE.
- Tareas de anotación de actos o resoluciones administrativas de personal.
- Tareas de elaboración de certificados de méritos para concursos.

Perfil formativo/Cursos de formación:

- GESTIÓN DE RECURSOS HUMANOS.

Méritos específicos:


URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"1. Experiencia en tareas similares a las de la función 1 (máx: 6,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 4,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (máx: 4,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx: 3,00 pts.).
5. Experiencia en tareas similares a las de la función 5 (máx: 3,00 pts.).

 


109
1
2975679
AYUDANTE DE OFICINA

- ASTURIAS
- OVIEDO

16
4.589,76

C1

AE

EX11

 
 
 


Descripción del puesto de trabajo:

- Tar
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"eas de apoyo en la tramitación de procedimientos administrativos.
- Tareas de registro de documentos, técnicas de archivo, clasificación y tratamiento de la documentación.
- Utilización de tratamiento de textos, hojas de cálculo y bases de datos.

Perfil formativo/Cursos de formación:

- APOYO GESTIÓN ADMINISTRATIVA.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 8,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 6,00 pts.).
3. Experiencia en ta
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"reas similares a las de la función 3 (máx: 6,00 pts.).

 


110
1
1258405
AYUDANTE DE OFICINA

- ASTURIAS
- OVIEDO

16
3.961,16

C1
C2

AE

EX21

 
 
 


Descripción del puesto de trabajo:

- Tareas de apoyo en la tramitación de procedimientos administrativos en materia económica y presupuestaria.
- Tareas de apoyo en la tramitación de expedientes de anticipos de caja fija y pagos a justificar.
- Utilización de la aplicación informática SOROLLA.
- Tareas de registro de documentos, técnicas de archivo, clasi
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"ficación y tratamiento de la documentación.

Perfil formativo/Cursos de formación:

- GESTIÓN ECONÓMICA Y HABILITACIÓN.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 6,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 6,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (máx: 4,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx: 4,00 pts.).

 





DEL. GOB. EN ASTURIAS - AR. FUNC. FOMENTO




















URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"
N.º Orden
N.º Plazas
Código puesto
Denominación del puesto de trabajo
Provincia/Localidad

Nv/
CD

CE

GR/
SB

ADM
Cuerpo
Tit. req.
Form. req.
Observ.
Información relacionada con el puesto de trabajo
M/E




111
1
4394947
SECRETARIO / SECRETARIA DE PUESTO DE TRABAJO N30

- ASTURIAS
- OVIEDO

16
7.119,00

C1
C2

AE

EX11

 
 
 


Descripción del puesto de trabajo:

- Despacho de correspondencia, control de agenda, atención telefónica y visitas en una secretaría.
- Tareas de apoyo en la tramitación de proced
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"imientos administrativos en materia de personal.
- Utilización de las aplicaciones informáticas de gestión de personal: BADARAL3, SIGP y RCP.
- Utilización de tratamiento de textos, hojas de cálculo y bases de datos.

Perfil formativo/Cursos de formación:

- PUESTOS SECRETARÍA.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 6,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 5,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (má
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"x: 5,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx: 4,00 pts.).

 





DEL. GOB. EN ILLES BALEARS
OFICINA DE EXTRANJERÍA EN ILLES BALEARS




















N.º Orden
N.º Plazas
Código puesto
Denominación del puesto de trabajo
Provincia/Localidad

Nv/
CD

CE

GR/
SB

ADM
Cuerpo
Tit. req.
Form. req.
Observ.
Información relacionada con el puesto de trabajo
M/E




112
1
5169464
JEFE / JEFA DE SECCION DE EXTRANJERIA

- ILLES BALEARS
- PALMA DE MALLORCA

22
6.049,40

A2

AE

EX11

 

URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|" 

A.P



Descripción del puesto de trabajo:

- Tareas de gestión y tramitación de procedimientos administrativos en materia de extranjería.
- Utilización de la aplicación informática de extranjería.
- Tareas de asesoramiento y atención al público en materia de extranjería.
- Coordinación y organización de equipos de trabajo.

Perfil formativo/Cursos de formación:

- EXTRANJERÍA.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 6,00 pts.).
2. Experiencia en tareas simila
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"res a las de la función 2 (máx: 5,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (máx: 4,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx: 3,00 pts.).
5. Conocimiento acreditado de la lengua oficial de la Comunidad Autónoma (máx: 2,00 pts.).

 


113
1
1896402
AYUDANTE DE EXTRANJERIA

- ILLES BALEARS
- PALMA DE MALLORCA

17
9.374,54

C1
C2

AE

EX21

 
 

APC1



Descripción del puesto de trabajo:

- Tareas de tramitación de procedimientos administrativos en materi
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"a de extranjería.
- Utilización de la aplicación informática de extranjería.
- Tareas de información y atención al público en materia de extranjería.
- Utilización de tratamiento de textos, hojas de cálculo y bases de datos.

Perfil formativo/Cursos de formación:

- EXTRANJERÍA.

Méritos específicos:

1. Experiencia en tareas similares a las de la función 1 (máx: 6,00 pts.).
2. Experiencia en tareas similares a las de la función 2 (máx: 6,00 pts.).
3. Experiencia en tareas similares a las de la función 3 (m
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf|Resolución de 5 de junio de 2024, de la Subsecretaría, por la que se convoca concurso general para la provisión de puestos de trabajo.|"áx: 4,00 pts.).
4. Experiencia en tareas similares a las de la función 4 (máx: 2,00 pts.).
5. Conocimiento acreditado de la lengua oficial de la Comunidad Autónoma (máx: 2,00 pts.).

 


114
1
2859492
AYUDANTE DE EXTRANJERIA

- ILLES BALEARS
- PALMA DE MALLORCA

17
9.374,54

C1
C2

A1

EX11

 
 

APC1



Descripción del puesto de trabajo:

- Tareas de tramitación de procedimientos administrativos en materia de extranjería.
- Utilización de la aplicación informática de extranjería.
- Tareas de información y 
URL: https://www.boe.es//boe/dias/2024/06/12/pdfs/BOE-A-2024-11899.pdf"|
